;PDAC018T;PDAC029T;PDAC013T;PDAC020T;PDAC021T;PDAC017T;PDAC031T;PDAC012T;PDAC032T;PDAC028T;PDAC030T;PDAC027T;PDAC025T;PDAC011T;PDAC024T;PDAC008T;PDAC026T;PDAC019T;PDAC015T;PDAC001T;PDAC022T
ENSMUSG00000030730;0.0160753022649839;2.24094592680635;3.72890430068725;5.40712360420387;-1.79775928059184;3.85251045747961;-1.42057579361902;-1.24081635951815;1.65846523680696;0.392707740101665;-2.27318773708923;3.14462840703625;-2.22007676400942;-1.81911707905055;0.100650333048777;4.29717357324495;-1.81252647300801;0.69430629463428;4.59870914780378;3.41519759253474;4.96126665366778
ENSMUSG00000026617;4.41392477834973;4.53982756055719;3.76059567507909;4.45761166962598;3.87489875227433;4.28189037819374;5.12155200698595;4.89336004229386;4.71244362332653;3.95572350054788;4.18114124891524;3.93510656224872;4.42889834825702;4.271461571856;4.27111297411813;4.80762904543662;3.87534421020099;5.09761972081097;3.5165944704706;3.81534241830726;4.36250135019694
ENSMUSG00000032478;1.56827900957222;1.87927053666808;2.01148358273786;1.73703584965612;2.55362000896095;2.03166554396607;2.22086711589845;1.81538903663536;2.05461587098822;2.12651726202433;1.86858695280126;1.386772879902;2.50296842053577;2.00650442647373;2.43893844274809;2.21215865264178;2.03785124419843;2.97686224700042;1.36208359767511;1.91262352064472;1.5852445285217
ENSMUSG00000001403;3.24728015636404;3.10203214141012;3.40717727192784;3.03129117483506;3.96735928368876;3.24710055810517;3.61271099601775;2.84231989328519;3.662505305013;3.62300238812419;3.49194753621821;3.23666120407679;4.21254224670197;2.98742950991239;3.11670868457595;2.94482331529591;2.69929876629043;4.19676103937008;3.59716530107787;2.69329325076979;3.64204520799225
ENSMUSG00000079608;-1.18700454706188;-0.285917277787052;-1.32180738896296;-0.560106627121199;0.464701884124435;-1.16174768972158;-0.640312525257191;0.0817413058834293;-0.953724106094962;-0.73054290888463;-0.295497322429539;-0.132675355302886;-0.619403560444122;-0.00757660936398444;-0.306483904193277;-0.156068804497687;0.239262957701706;-0.115364479184491;-0.215096421756639;-1.49388342266347;-0.314097948290981
ENSMUSG00000043430;-1.18700454706188;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.73348080248398;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.59714166715602;-3.24396833972225;-2.54552080770605;-3.24396833972225;-3.24396833972225
ENSMUSG00000057329;6.0470769634184;5.68020468106935;5.96660426644813;5.71373800067649;5.27893112715636;5.70047125191814;5.31850306524745;5.12435469563111;5.65008990113842;5.56258973105628;5.22071453765158;6.02216610399233;5.35404804456517;5.2269846111338;6.30981940991969;6.02150961350638;5.9823632629507;5.45440531822096;6.02857789418717;5.58651652129225;5.34822740628571
ENSMUSG00000056078;-0.561614654222519;-1.75569534370608;-3.24396833972225;-2.66551384625382;-1.79775928059184;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.27318773708923;-3.24396833972225;-1.20827772661257;-3.24396833972225;-2.74184504180767;-2.58667496897037;-2.59714166715602;-2.41648407056038;-2.85288385060829;-3.24396833972225;-3.24396833972225
ENSMUSG00000034533;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.85589312591357;-2.53487083100709;-2.43481144297433;-1.12777781688478;-3.24396833972225;-1.69809804088279;-2.05899334448559;-3.24396833972225;-1.81911707905055;-1.82973217381721;-3.24396833972225;-3.24396833972225;-2.13168037359091;-2.54552080770605;-2.76477509733809;-1.71212609581256
ENSMUSG00000021048;5.07510576082592;4.56036593600704;4.00949847382742;4.58512750457181;4.46435168749475;4.57495678454471;4.90634960078012;4.58517301194779;4.31324712178858;4.15291239624853;4.53645576173586;4.28602548023901;5.02243765086263;4.18946316386132;4.40580738698489;4.83457288208931;4.74722905935177;4.89052795332247;4.6277689335575;3.93391795355294;4.54631750796952
ENSMUSG00000028138;5.59524885524021;5.65995534196464;4.94625086570149;5.2482256510355;5.90849564363143;5.56657131569197;6.10959711068122;5.78674817048532;5.82005258065784;5.49149418198475;5.47520322703839;5.59057322800902;5.94289427849951;5.83326883550532;5.68942568703249;6.06197373261183;5.38286197242459;6.35012692158765;5.39155609610741;4.96394904485739;5.73645016511846
ENSMUSG00000027748;-2.70633905389837;-2.008763931249;-1.72798578988318;-3.24396833972225;-1.28982731564945;-3.24396833972225;-1.70575627992442;-2.43481144297433;-2.16547773854735;-2.01398646543507;-3.24396833972225;-2.73348080248398;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.14961319126648;-3.24396833972225;-1.89393714594877;-2.54552080770605;-3.24396833972225;-1.71212609581256
ENSMUSG00000043019;7.00582139555304;7.11288294338533;6.83625283531113;7.36259671158085;6.98462560748498;7.13310703893159;7.04476403830174;7.02847894250188;7.15439515799353;7.0024963584566;6.9928056993165;6.96154767519605;6.92297330598592;6.75325366024279;6.80369143283518;7.12562015947715;6.93543762139776;7.15761134285461;6.91324210494521;7.04948862347562;6.9330547616915
ENSMUSG00000027823;5.85965424996291;6.07117602918575;5.67108420499325;5.97366157843645;6.02467469309117;5.7501250160109;5.70690749699673;6.01466405173853;5.99217381221176;5.94169175701659;5.65130663271837;5.86355574452806;5.66441223100994;5.74990466249908;5.98096292520894;5.86695879091717;5.89385829536452;5.64560675022867;5.83367016088315;5.70625748109551;5.78427363965057
ENSMUSG00000033634;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.69809804088279;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.37008196556904;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225
ENSMUSG00000027983;2.79114280255541;2.95908704349686;2.46057784622821;2.89656638549963;2.03951047980798;2.81715760567002;2.48536835999886;4.43969240803439;2.2978204104872;2.40322744563314;2.37059539727882;2.48985713607458;2.3101951695501;2.18637396583302;1.90791512547567;2.4505399882835;2.94281941528905;2.20236565563782;2.70367135879603;2.3609817663669;2.65419163120508
ENSMUSG00000031891;-0.371692486025593;1.34222587542038;-1.72798578988318;0.261696935565968;-1.79775928059184;-0.567932228161753;0.463207634216803;0.460349761759209;-2.16547773854735;-1.65015534977967;-1.28802239598145;-2.05899334448559;-0.395895465674068;1.04391392506341;-0.997053110853881;-1.35908466861241;0.164369628272239;-3.24396833972225;-0.663325724531152;-2.76477509733809;-0.725717496182272
ENSMUSG00000030513;4.28933627833233;4.08910405351028;3.90938191727758;4.77541296756331;3.39837066228313;4.37186949998328;4.1092135426721;4.94633260812635;3.60800579677295;3.91555050430613;4.6397482951117;3.54984513384437;4.39189800805732;3.89398656471109;3.63842171981042;3.74913426171113;5.23057614810379;3.28587455854177;4.07618408923551;3.93783791491364;3.94292290363523
ENSMUSG00000025889;-0.0535851192619829;-1.18749706508764;-0.525923261025047;0.907440520218073;1.44105921219316;-0.148488537479933;-0.0341789229230385;2.10885797784273;1.99215074127961;0.855973587214463;1.39974466522564;-0.448317496216779;2.01161830401248;3.14074705920727;0.964272023985936;2.07288272123388;0.00180219084956538;0.6573897313499;0.4723392926657;-0.299599556235653;-3.24396833972225
ENSMUSG00000021594;1.86109398386697;0.746588770489681;1.65467529032258;1.71432556391606;1.59390299088439;0.945944830248768;2.30151335934126;1.40392115207077;1.7866778562618;1.33351410291624;1.86858695280126;1.79340788593825;1.35602908457595;2.00650442647373;1.58768434124883;0.920245388117951;1.13455830457931;1.73771233714429;1.32471156636612;0.921175790687138;1.3227604103805
ENSMUSG00000027015;-0.780384505082619;-0.204458381170028;-3.24396833972225;-0.26111487614481;-2.13967153726965;-0.988865661073591;-2.06155425539523;0.759970560706619;-0.203625486428084;-3.24396833972225;-1.28802239598145;-1.81201058864944;-1.89341746811;-3.24396833972225;2.43893844274809;-2.27174009180952;-1.81252647300801;-0.959175605483862;-1.44031538418048;-1.67359299008398;2.69923915803401
ENSMUSG00000074604;-1.75527805163785;-0.562161988275885;-0.745758723597238;-0.937709066717758;0.526791648716549;-1.58569281078516;1.1696932069289;1.44657037741926;-2.60620719773152;-1.35984682847756;-0.969079625770843;0.00253555939337331;-1.62723752611269;-1.1164220956991;-0.387092748478418;0.083943554806714;0.505120759773574;0.119911745498514;0.4723392926657;0.0867579321994713;0.00577548214252922
ENSMUSG00000030861;6.05537301897486;6.27220321264803;5.76782386141977;6.08296296347568;6.17523277735245;6.06291680157679;6.16048501978648;6.56112796909013;6.06479069101965;5.88560730312078;5.66289363501597;6.01718392021407;5.56653065305292;5.88628363101567;6.47997505425389;6.31030287148113;6.0226733492462;6.15039842504692;5.94407244015;5.87317412158098;6.21874203785804
ENSMUSG00000037921;3.37207795694513;5.37202347054239;5.64867623432335;4.60686800242893;5.22142172611151;4.19042730389666;3.92420991913542;5.11446933503298;3.78424347427708;4.65797469018475;4.71402978267313;5.649716135622;5.25037522212265;4.67451420601914;4.58289144273072;4.61187211730744;4.93353811315443;4.80661264842633;4.89329082987698;4.8458325063817;5.69256730515657
ENSMUSG00000026398;0.826891776809598;1.78268847405711;0.466378558776281;1.49203757321908;1.27008266482655;0.176076827264132;0.1513299303439;2.43963101559953;0.419850720718545;-0.293835509567481;2.19018057662167;1.02318201977191;1.12302060834507;0.611916288968019;1.68946501290626;0.190467386965479;1.95139460761653;0.6573897313499;1.39851192652734;1.89660023036635;0.488850532637924
ENSMUSG00000026644;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.66551384625382;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.74184504180767;-2.99013191182266;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225
ENSMUSG00000032083;-2.70633905389837;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.27318773708923;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.85288385060829;-3.24396833972225;-2.28362404449524
ENSMUSG00000024913;6.80645031209647;6.311678325837;6.64291272374795;6.69644065570196;6.59940724301677;6.64507066202015;6.75013576822581;6.45806407887175;6.30749068942691;6.72589199676046;6.44525174662477;6.59569203463618;6.76120627329723;6.68756503904198;6.6768394370414;6.88064743856679;6.79819925361232;6.64349519662274;6.41885116459128;6.79724130412762;6.3847819759461
ENSMUSG00000022570;4.00233967465743;3.76941109142644;3.16027219367531;3.4847954257441;4.32714133011173;3.61186908299899;3.94318675113669;3.39318570160503;4.23897731301976;4.0820870834666;3.63999322324086;3.93510656224872;4.3345550123016;4.05700410357149;4.20390529994742;4.31052236712787;3.91586101508399;4.90634752630993;3.84825794691674;3.51827622978425;4.11901814236438
ENSMUSG00000030695;8.54338512860502;7.90829555766558;8.17046596294976;8.28042396099208;9.46001748721183;8.34616046425647;9.53714924113281;9.77856286625749;9.33480713603787;9.51488949727031;8.7068320512349;9.27573445208034;9.42249183058506;9.38118587902316;8.39548420455447;8.96826269764025;8.8698677246142;9.52585142814571;8.69049564427287;8.15480044504515;9.49299422922369
ENSMUSG00000029864;2.08830691041324;1.56765373275926;0.658058469513911;1.22914935758208;2.27480859742433;1.66826315089516;2.75249573315949;3.33761767274881;2.07485068295124;1.37360682275989;1.6058869405094;1.14511527622318;1.77922463423038;2.00650442647373;1.89092248173029;2.05888932811642;2.19661966800018;2.43827436086081;1.39851192652734;0.642458694723549;2.63112917550766
ENSMUSG00000035699;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.60620719773152;-3.24396833972225;-2.27318773708923;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.77434556443137;-3.24396833972225;-3.24396833972225;-2.85288385060829;-2.76477509733809;-3.24396833972225
ENSMUSG00000039865;-1.35273916549077;-0.204458381170028;-0.015964065293359;-0.800563637831635;0.106461696270929;-0.451097825677095;1.21203462852925;2.52170667525892;-0.658233107381796;-1.35984682847756;-0.295497322429539;-0.53933765424754;-1.20827772661257;-1.81911707905055;-1.62034380067612;-0.754176711338847;0.0853745257130695;-0.848841080315895;-0.908277995726842;-0.0935258340428801;1.4859054103857
ENSMUSG00000023089;4.10581355980206;3.50457649187551;3.23737792258693;3.37324196379282;4.50347916274529;4.17687461925829;4.61043603502587;4.91630114190585;4.53393593544828;3.91555050430613;3.98277731839926;4.14332830751401;4.89336690755539;3.94485452258867;3.97715032542173;4.17437619129893;3.78449017942735;4.25042458886293;4.06772600820609;3.34017203911936;4.52770641945073
ENSMUSG00000031059;4.6431151100614;4.53093509757751;4.36604693535813;4.47122122245799;5.09391371031743;4.82133079840294;5.01795972479651;5.19171822568199;5.15641210153933;4.70193999974331;4.70284785473317;4.67062510309898;5.00783868339713;5.27415915979656;5.41415382046299;5.37250855629626;4.65791414988501;5.59281561934517;4.86915717070952;4.2180345071782;5.17965293124135
ENSMUSG00000078919;4.11377955243579;4.63418946486741;4.471943766107;4.21226326090041;4.4403554893514;4.21715660911188;4.39303116703076;4.46584506350186;4.56645495051663;4.12382320810466;3.7086831910669;4.21121462040452;4.34620739937338;3.99398984563978;4.33532865601172;4.51654046556898;4.15707311815192;4.53367406531278;4.17661688025352;4.30861552413448;3.88561149548927
ENSMUSG00000040322;6.0376865202375;6.50494896633751;6.18670594825317;6.52515955555002;6.7164298324416;6.43910616590167;6.2884266157749;5.97332992347709;6.84324172299689;6.46217721966288;6.04580940639688;6.20941026725492;6.52617794887247;6.30176186321413;6.57944434020756;6.71290222931643;5.94649295931785;6.91578302195763;6.12344711306857;6.19396805447123;6.39337399965433
ENSMUSG00000024485;-3.24396833972225;-2.70654072588432;-3.24396833972225;-3.24396833972225;-2.5886437152217;-3.24396833972225;-3.24396833972225;-1.9195181100001;-3.24396833972225;-2.50168593929416;-2.27318773708923;-2.73348080248398;-2.22007676400942;-3.24396833972225;-2.74184504180767;-2.99013191182266;-3.24396833972225;-3.24396833972225;-2.54552080770605;-3.24396833972225;-1.71212609581256
ENSMUSG00000064341;8.73922425000656;9.47883898909162;8.27382807034986;9.19585402257537;10.7289122609782;8.81335563590889;9.23760623368546;10.4129934090681;10.2464304949788;8.58666688822301;7.67929921553959;9.5148020069225;7.62517381766431;11.2960183784903;11.2021016990724;9.48707828062275;8.81373171737498;11.2133261923156;9.36676402282363;8.17922151200978;10.64768679742
ENSMUSG00000041660;-2.31556355029131;-1.75569534370608;-1.00522098357322;-1.93377587839398;-2.13967153726965;-1.58569281078516;-2.53487083100709;-1.9195181100001;-3.24396833972225;-2.50168593929416;-0.969079625770843;-2.73348080248398;-2.22007676400942;-3.24396833972225;-1.62034380067612;-2.27174009180952;-2.59714166715602;-3.24396833972225;-1.72378606268485;-2.76477509733809;-3.24396833972225
ENSMUSG00000033400;5.79052055585636;6.08237780266087;5.74687978554049;6.08959591666955;5.71371231863703;5.55089641320164;5.99302001531936;6.32865844005965;5.76507441573492;5.77395007459061;5.37661590638216;5.4408573163432;5.46508856738172;5.80141931838524;5.30453740448602;6.06416448199618;5.58123335965983;5.91460145987357;5.5896675742602;5.68192303766993;5.66444684729074
ENSMUSG00000054414;7.09151377978326;7.35379818430635;7.16804326581004;7.44852772031824;7.4553127438498;7.24232401807153;6.87397628328254;6.94448466199274;6.83807155862191;7.09682949215696;6.81857643662004;7.16759352516178;6.57072894965464;6.82516054112873;7.2588243110674;7.31946577204105;7.15503536536257;7.10245769708353;7.16229484101215;7.19824818293682;6.88998808755036
ENSMUSG00000027737;4.95165311431085;2.97665802315891;4.72315034528652;4.24035342882296;5.80893281796647;4.61905288720463;4.29794984907065;4.19900044578916;3.97396790213398;5.01558840740791;3.7086831910669;6.91194670339593;3.07894827581956;4.31077681071727;6.28889177984705;6.03720733247502;4.77895412056432;4.67428028497271;5.68675853242224;4.86036256983518;4.05979885853148
ENSMUSG00000074115;-1.18700454706188;-2.008763931249;-1.72798578988318;-0.560106627121199;-2.13967153726965;-2.18863726738451;1.81667737783779;0.186107241362364;-3.24396833972225;-2.50168593929416;-1.28802239598145;-0.448317496216779;-3.24396833972225;1.37592321674642;-1.62034380067612;-1.0251562406828;2.6314059888931;-1.51115014864772;-1.57509961001201;-1.19026213412382;1.20275319998293
ENSMUSG00000031432;3.99373205381238;4.4132796303695;4.0269779227219;4.0719315177729;4.3401684330735;3.84109915189442;4.96323369493758;5.30615131705235;4.22546456749597;3.80993324199384;3.62822007033334;3.98495192453978;3.89584112828707;4.04150668827451;4.53993510793052;4.78443067081674;4.29072264110096;4.52345269069018;4.05637087416966;3.77208492403857;3.94292290363523
ENSMUSG00000038462;4.55517305079335;5.41131785963439;4.66851185980841;4.92383871101307;5.24239017176587;4.79199807065316;5.41228219437935;6.60179254760857;5.26607152933305;4.56147561966374;4.38378187906899;5.02649214414027;5.04644569593515;5.52320969194431;5.51879448138187;5.96119092059776;4.95591600281984;6.04089947795539;4.99046195932569;4.40804254788867;5.26452880970281
ENSMUSG00000025271;0.206896501475486;1.1071963750422;1.04876584400847;0.595761090683038;0.945785785538585;0.176076827264132;1.73191378004822;2.28370352959502;0.141533987418325;1.06629658965968;1.02192715562308;0.991017545297626;0.970758050564007;0.770727381511102;0.31964234339638;1.18792087934995;1.05386690789321;0.224568896076631;1.00850568114487;0.603504894011707;1.4335471763742
ENSMUSG00000051483;3.84853057282173;3.11001540453082;2.63028755791168;2.94613908578932;3.69053322517696;3.59158290545327;4.1203723964082;4.21758978183072;4.11743458366248;4.01396034980914;3.92620923906114;3.54431449868807;4.32673413792193;4.04150668827451;3.83779481027212;3.85212284285799;3.69419865509378;4.38353197933105;3.48729689353783;3.15051821992566;4.14367214188744
ENSMUSG00000031173;-2.70633905389837;-2.31587119990441;-3.24396833972225;-2.25374139293707;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.01398646543507;-1.69809804088279;-3.24396833972225;-2.6430342415796;-0.645935602833601;-2.37008196556904;-3.24396833972225;-2.59714166715602;-3.24396833972225;-3.24396833972225;-3.24396833972225;-2.28362404449524
ENSMUSG00000038732;2.35345704207653;2.16634476492955;1.97592579628543;2.38066996714928;2.1020294162818;2.5630760618058;1.94774211413612;1.40392115207077;1.88162806770306;1.2498228755718;0.787992469537215;1.20242316342887;2.3101951695501;1.16327686700942;3.23589036382608;2.23722802745946;1.78638303547931;2.40525477398161;2.37848520096176;1.88039697680625;2.63112917550766
ENSMUSG00000000301;-0.666856772167261;0.2063074472531;-0.525923261025047;0.261696935565968;0.945785785538585;0.440866738486952;0.1513299303439;-0.152798000614891;0.756900954254453;0.312476210790565;0.286964904793599;-0.53933765424754;-0.503325488583589;-0.00757660936398444;0.637479337325441;-0.0922198022565693;-0.28259585106197;1.13121005249608;-0.663325724531152;0.0291307504899556;0.587993870419084
ENSMUSG00000046480;0.573242695056012;-0.204458381170028;-1.00522098357322;0.737652537808328;-0.489144314618093;0.500111272426961;-2.53487083100709;-0.433011716203656;-0.658233107381796;-1.65015534977967;-2.27318773708923;-0.362700623565689;-0.503325488583589;-3.24396833972225;1.47817440643759;0.790766271312661;0.505120759773574;-0.65065683206399;1.26677315643756;0.296682211538248;1.88728656287471
ENSMUSG00000019996;1.47240656627129;1.22949192506268;0.745123701220285;1.09493383374666;1.3409227491108;1.38365550008926;0.235844035278236;1.60557690258183;0.899864373697044;0.675297793940915;0.508642165671555;1.14511527622318;1.04889712855894;0.611916288968019;0.214297555908008;1.14882042962161;1.2477166238823;0.76542090400522;1.07753463534899;0.788537539577642;0.142531129076981
ENSMUSG00000030935;-1.35273916549077;-2.70654072588432;-3.24396833972225;-2.25374139293707;-3.24396833972225;-3.24396833972225;0.53167463816922;3.83968653894385;-2.60620719773152;-3.24396833972225;-2.27318773708923;-3.24396833972225;-2.22007676400942;-1.81911707905055;-2.07475561262908;0.38247625927241;1.0947766766741;-3.24396833972225;-1.09823646470684;-3.24396833972225;2.06988486613209
ENSMUSG00000033268;1.36970664064778;3.17233934811434;1.41018990600978;2.6436385672233;2.21948320552532;2.30518606442174;0.937061907899103;2.87391435923961;2.57853934337528;1.11441288528236;3.10708861339674;0.991017545297626;1.97205490585694;2.18637396583302;2.11233260808981;2.77546804215719;3.06107969427169;0.69430629463428;2.40558538962965;2.1874587837396;2.06988486613209
ENSMUSG00000042042;5.79795577504429;6.36352085865693;6.09438374366884;6.48127574988099;6.14709341654538;6.26963699809892;5.80179986917665;5.81550732223286;6.30535145967864;5.76267141783168;5.50125466193405;5.92549489826168;5.66441223100994;6.22151596987695;6.53774897827276;6.8774119685299;5.94229609719028;6.3023531934433;6.04734059105111;6.08683462401845;5.81273736747457
ENSMUSG00000025330;-1.18700454706188;-2.70654072588432;-2.29539164446151;-1.45059527422239;-0.914904430736417;-2.6218836840492;-0.79944225986287;-3.24396833972225;-2.16547773854735;-3.24396833972225;-2.27318773708923;-2.35717393870457;-1.89341746811;-3.24396833972225;-1.82973217381721;-1.0251562406828;-3.24396833972225;-2.13168037359091;-0.590119578379435;-1.87891652766993;-0.50527719826786
ENSMUSG00000034853;4.36470527699263;4.37403937011289;4.75496698164375;4.88114691518974;4.2692903750598;3.77066827962351;4.79236921740836;6.75705519440624;4.21638524054452;3.6639939952197;5.03256574988853;4.34765306834525;5.12746066182704;4.77164091267275;3.12399864188944;4.28370011286247;4.16189387424577;3.87369239188611;4.22051736765789;4.5909273601579;4.54631750796952
ENSMUSG00000079677;3.37870451649087;3.04487704831852;3.2962263781447;3.08538932224662;3.25898861068169;3.50745937433068;3.54806886349317;3.41482716229388;3.35023665393744;3.43686025789449;3.67474697910014;3.27723545344136;3.91161215770665;3.78653162542236;3.47129520625303;3.79417534537147;3.25402452382795;3.96715831583457;3.36836661398051;3.52350266611966;3.80547307102723
ENSMUSG00000032849;4.80930022216616;5.12851311546281;4.62326049182357;5.15432915035059;4.63262787710977;4.6022519706321;4.74629266204408;4.78950394155233;4.65311918654457;4.43455803336613;4.43873740358472;5.12611303370133;4.54467469615416;4.62338336502619;4.62717316624178;5.17259182108675;5.10603940490416;5.15667999464612;5.14987246512057;5.15285579103755;4.64171445504687
ENSMUSG00000004880;5.62062885372334;5.54246190941531;5.32750680014967;5.37671332358846;5.4569171494277;5.27585353652371;4.95390740723137;5.50841586583366;4.98256492593403;4.8154517534422;5.09804655202657;5.59057322800902;5.21479964869422;4.76221725981621;5.88446392997439;5.81534996933519;5.59733767697096;5.54561507663572;6.05947788035742;5.4504528414409;5.15156510408038
ENSMUSG00000007107;-0.203888861994402;0.426865273569152;-0.745758723597238;-1.67205134425523;-0.617591652093426;-0.695068704018654;1.67250508750267;0.690695001397921;-1.12777781688478;-0.911426154568926;-1.28802239598145;-0.53933765424754;-0.745644866010115;1.04391392506341;-0.763894239195452;-0.123791113486631;1.21097460482612;-1.68988521241955;-1.3170545056048;0.142171389203967;0.850112410987863
ENSMUSG00000061838;4.4042142972552;4.95544456170405;4.05280631487267;4.52441080591038;4.94553489959479;4.65534030553896;5.03869376356615;5.74464294853913;4.97450963897561;4.62097903656713;4.47205104823963;4.52097668954935;4.85037322442678;4.79030553949284;4.67510746439264;4.93853715006191;4.7147906435485;5.06275271712294;4.50366908609133;4.24675925065859;4.75272126420067
ENSMUSG00000026700;1.78331694720296;2.10375560740994;1.65467529032258;0.644625338590441;0.802540019513862;2.54911730831776;-0.366653734047817;1.06380109952138;0.287393387905934;2.30298088158279;1.94650145361845;2.56824996389811;0.322927589716472;-0.291733054361143;1.82087679913301;0.920245388117951;1.81114343459261;1.70190362554418;1.76223456711719;1.9749942226169;1.63246146755999
ENSMUSG00000026348;-2.70633905389837;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.0902207747852;-3.24396833972225;-2.06155425539523;-1.9195181100001;-1.8283512529304;-3.24396833972225;-3.24396833972225;-3.24396833972225;-3.24396833972225;-1.1164220956991;-2.37008196556904;-2.42063090274871;-2.59714166715602;-2.77169468216614;-2.85288385060829;-2.76477509733809;-3.24396833972225
ENSMUSG00000058740;-3.24396833972225;-1.18749706508764;-3.24396833972225;-2.66551384625382;-2.13967153726965;-3.24396833972225;-2.06155425539523;-0.781098538406774;-2.60620719773152;-2.01398646543507;0.024931128393166;-2.73348080248398;-3.24396833972225;-3.24396833972225;-1.43752926357757;-2.13678798441454;-2.15213925493166;-2.77169468216614;-2.85288385060829;-3.24396833972225;-3.24396833972225
ENSMUSG00000021846;5.2889591766383;4.76634462495791;5.08205158578406;5.12234033064649;5.17612813587694;5.17947088084817;5.40317388647691;5.4545805325419;5.5214597963308;5.28363634154435;4.77402761342154;4.97397737984323;4.96817005983761;5.46049712480606;5.63305845463243;6.05934043456331;4.9222176425655;5.3981758766519;5.27025094157091;5.01308043231746;4.97964182767673
ENSMUSG00000032602;3.97636119478238;4.51298402918821;4.05280631487267;4.36951357100308;4.61129316860186;4.14474761583762;4.62225903646908;6.21606770754993;4.40401288599688;4.32636161067565;3.97350199660119;4.21817819497018;4.3345550123016;4.17533193789927;4.54537511903628;4.78549327448566;4.38031539763937;4.72422263636321;4.33301533358279;4.01036225387179;4.56469156381541
ENSMUSG00000006494;4.75685228008902;4.50392403406453;5.43289076901302;5.20611641685916;5.85806421745565;4.50437024421905;5.29160801675295;5.76163278109524;5.44966900451677;5.79992902346273;4.66301415524648;5.15724408015622;4.75452191818359;4.85379332391934;4.11157588132641;4.75869052408669;5.14063998348669;5.14505977965626;4.69886941076928;5.0000164816066;4.92853595079053
ENSMUSG00000006471;4.39770414136066;4.19046530951297;4.53438748999254;4.1627984542083;3.32163125975111;4.17232861729466;4.15876239127384;4.27196243937103;3.7468979315999;4.34664686033568;3.98277731839926;3.84800173938203;4.2294192549199;4.1466473348953;4.22778575608973;4.40481253968157;4.33408032907565;4.47653859622017;4.16079803028909;4.27182090237945;3.77423506964697
ENSMUSG00000046020;6.21385377218895;6.06194580429197;6.21557716058312;6.12554187006953;5.67482053468372;6.1382764233576;5.51731939615668;5.69465223834424;5.5703817544454;6.04616568516497;5.84937957704467;5.81385551801447;5.71920844074484;5.68156247564174;5.87369269327412;6.29546095566758;6.15549930558105;6.07454301071878;6.03726793168616;6.20620792245156;5.80503005933724
ENSMUSG00000030400;3.86278119778035;3.58696617132498;3.35276815125613;3.64347403969066;3.04228482529165;3.86383221076776;4.12591962277922;3.71439525143072;3.86779795115147;3.59783645721431;3.47889631745429;3.56084320188677;4.37682801673404;3.80500581876611;3.79733042822305;4.38110865478128;3.67409273103203;4.08304679252645;3.66602173452442;3.89412115113643;3.43125253572924
ENSMUSG00000052776;-0.126780495584813;4.44202490767994;4.47831117395539;3.69077444681685;4.84858243637199;3.27280933355246;-1.18257032526132;4.21758978183072;2.75192627997524;4.46734942919499;4.37676287823039;5.06369444945706;4.97818994002882;4.54861200767532;4.27766470222434;4.60346126622815;4.80999652807475;5.21976171753251;3.54124167089634;3.97264636520432;5.61534701181928
ENSMUSG00000029863;4.70242547188318;5.38852639126979;5.04821128925075;5.39289269872484;5.27893112715636;4.82423153463034;4.39762463887626;4.49661503152629;4.96640912267074;4.80449414267029;4.42519352806177;5.13349865073219;4.55809722952338;4.48128558818075;5.31253549364225;5.46693447710133;4.90506861956235;5.22292350593329;5.05891719267711;5.13418620067681;4.71483280870529
