EnsemblID	s17AAO2007-Pol	s17AAO2007-tot	s17T-Pol	s17T-tot	sDALJO-Pol	sDALJO-tot	sMAYCL-Pol	sMAYCL-tot
ENSG00000241361	0	0	0	0	1	2	1	0
ENSG00000226067	76	200	95	74	4	16	58	105
ENSG00000134198	164	238	260	202	104	180	260	133
ENSG00000215784	58	86	38	20	25	33	36	27
ENSG00000155363	1102	682	719	444	673	429	772	482
ENSG00000198799	161	137	215	143	89	81	190	106
ENSG00000231365	4	8	6	0	2	2	1	3
ENSG00000143106	1654	1615	917	889	1328	1305	1666	1145
ENSG00000117620	361	362	394	269	398	484	447	229
ENSG00000280099	3	8	6	4	13	17	9	0
ENSG00000162688	447	322	599	214	289	184	667	128
ENSG00000197106	22	12	117	59	7	10	27	14
ENSG00000271601	844	721	623	518	427	471	835	673
ENSG00000236137	0	2	2	1	0	1	0	0
ENSG00000134242	2	1	1	1	35	22	3	0
ENSG00000060718	737	538	591	298	1159	892	109	36
ENSG00000185946	136	95	86	57	134	78	143	69
ENSG00000162627	1153	1326	738	674	654	894	1254	749
ENSG00000134262	279	211	176	160	187	132	266	134
ENSG00000226715	0	2	2	0	1	1	0	0
ENSG00000186141	788	677	628	422	647	515	939	423
ENSG00000031698	12143	9180	5054	3935	5623	4051	8644	4859
ENSG00000162695	874	702	1256	644	786	807	994	368
ENSG00000233586	0	0	1	1	0	0	3	0
ENSG00000226419	35	45	32	36	25	44	19	26
ENSG00000134184	9	14	16	16	32	22	14	22
ENSG00000273825	3	1	3	0	0	3	7	2
ENSG00000265808	3538	3301	3632	2759	3895	4545	5837	2833
ENSG00000162601	232	197	295	131	113	124	291	96
ENSG00000272031	85	93	50	55	64	82	113	87
ENSG00000174332	203	241	163	133	54	42	21	26
ENSG00000134247	604	358	1523	889	1102	833	1532	734
ENSG00000226835	0	4	5	0	0	3	0	2
ENSG00000116752	959	909	495	455	613	643	793	341
ENSG00000162664	683	505	523	295	379	319	499	189
ENSG00000134253	82	79	47	35	30	21	79	33
ENSG00000223416	162	399	139	221	73	193	130	289
ENSG00000231752	56	61	15	18	24	27	11	12
ENSG00000173218	786	653	794	464	531	522	725	348
ENSG00000278182	1	1	0	0	0	0	3	0
ENSG00000121933	1	0	1	0	2	2	2	0
ENSG00000183508	27	12	52	33	96	95	42	33
ENSG00000174827	28	22	18	11	22	21	26	9
ENSG00000277095	1	1	0	0	0	2	2	2
ENSG00000272150	152	199	121	87	145	155	177	155
ENSG00000270231	533	561	408	237	318	369	466	299
ENSG00000136631	1043	639	632	439	728	433	1022	426
ENSG00000261737	13	20	16	12	5	11	13	26
ENSG00000286019	10	5	16	14	84	114	12	17
ENSG00000265491	499	675	560	441	432	745	587	421
ENSG00000277702	13	38	19	36	14	41	30	73
ENSG00000143398	1438	1091	1352	1057	1238	1062	2099	992
ENSG00000196505	245	218	182	159	194	228	270	149
ENSG00000117360	736	505	490	325	604	436	558	258
ENSG00000118655	216	211	196	172	91	107	226	121
ENSG00000269713	748	775	574	456	504	675	829	563
ENSG00000274423	83	90	54	65	83	99	110	41
ENSG00000232536	1	2	3	0	1	0	1	3
ENSG00000268043	436	375	400	188	176	216	403	128
ENSG00000116489	5276	4863	3063	2544	3973	4190	5865	3124
ENSG00000276975	31	53	29	21	10	15	8	18
ENSG00000155367	23	35	14	14	10	20	55	31
ENSG00000143442	709	622	730	454	371	392	713	421
ENSG00000274019	0	0	0	1	0	0	1	1
ENSG00000118292	125	221	122	119	122	204	130	133
ENSG00000065183	1100	664	905	502	677	426	996	263
ENSG00000023902	795	1183	475	409	510	885	603	751
ENSG00000227082	3	2	4	0	0	0	6	4
ENSG00000228626	0	4	7	7	0	2	1	2
ENSG00000163393	26	42	49	34	39	78	83	47
ENSG00000131778	11	16	14	9	5	9	17	1
ENSG00000163156	433	684	274	318	325	555	388	723
ENSG00000143631	10	7	1	7	10	10	159	31
ENSG00000254539	2	6	3	9	0	2	3	4
ENSG00000159377	4655	4547	2340	2314	3863	3728	4841	4261
ENSG00000274642	44	24	29	25	28	35	50	22
ENSG00000197323	971	668	983	510	602	482	1133	504
ENSG00000213244	1	7	5	4	2	0	0	1
ENSG00000233029	1	0	1	0	1	1	1	0
ENSG00000237975	9	8	6	5	10	9	134	108
ENSG00000261168	1	0	1	0	0	0	0	1
ENSG00000178104	2907	2162	2273	1501	2861	2284	3336	1187
ENSG00000079335	54	35	44	24	43	37	41	14
ENSG00000285215	0	1	1	3	0	0	0	1
ENSG00000227733	9	18	14	15	4	8	4	4
ENSG00000117362	1362	2465	1641	1583	1290	2012	1929	2554
ENSG00000160685	674	853	653	570	336	491	657	785
ENSG00000227700	1	0	1	2	0	0	0	0
ENSG00000171943	678	635	1058	604	403	421	1742	683
ENSG00000159208	114	105	96	112	29	29	91	94
ENSG00000143373	547	470	502	356	323	267	712	459
ENSG00000116830	397	241	271	122	206	166	322	107
ENSG00000286219	36	27	44	46	104	147	45	25
ENSG00000227242	0	3	1	2	2	5	3	0
ENSG00000231246	0	0	1	3	2	1	5	1
ENSG00000173207	509	1013	227	258	176	413	257	486
ENSG00000143614	833	642	931	601	385	391	1365	724
ENSG00000169418	144	109	1364	860	66	56	648	408
ENSG00000214204	9	7	9	5	6	10	7	3
ENSG00000081026	207	148	213	101	77	66	246	85
ENSG00000232093	0	0	0	0	1	0	1	2
ENSG00000116473	1246	1616	1004	918	1025	1495	1769	1145
ENSG00000085465	3	7	4	6	5	1	10	12
ENSG00000271380	2	5	7	8	0	6	4	8
ENSG00000186150	0	0	0	0	1	2	0	1
ENSG00000143554	278	185	276	191	237	139	638	409
ENSG00000143458	185	218	169	109	88	164	214	130
ENSG00000118298	6	4	2	4	0	3	9	6
ENSG00000143595	1	1	1	0	0	1	1	2
ENSG00000237842	3	5	4	0	3	3	8	0
ENSG00000143416	436	290	528	391	183	109	1093	724
ENSG00000231827	3	2	1	0	0	1	0	0
ENSG00000280649	18	25	17	20	6	15	22	56
ENSG00000260948	10	6	6	2	5	8	15	12
ENSG00000131781	20	18	22	18	10	9	26	13
ENSG00000286106	6	14	0	0	1	4	11	4
ENSG00000276509	3	4	3	1	3	3	3	3
ENSG00000223599	0	1	0	0	1	1	0	0
ENSG00000121851	127	248	91	158	103	220	267	235
ENSG00000134202	376	328	284	309	1014	852	934	707
ENSG00000285184	6	6	10	1	0	4	3	6
ENSG00000231551	7	23	8	11	3	13	6	12
ENSG00000227295	5	5	4	3	10	17	6	4
ENSG00000163155	122	117	100	77	86	71	85	134
ENSG00000143603	2	3	3	3	2	3	3	0
ENSG00000270392	2	2	1	0	0	2	0	0
ENSG00000160688	535	638	319	302	364	368	389	509
ENSG00000224520	1	0	4	0	1	2	2	1
ENSG00000116459	3617	3290	1885	1677	2847	2492	3244	1779
ENSG00000271121	200	241	170	143	93	129	233	89
ENSG00000163344	490	621	411	364	300	366	541	518
ENSG00000228217	9	11	9	8	4	11	17	6
ENSG00000143552	5	8	0	4	0	0	4	4
ENSG00000186364	43	88	45	42	32	73	27	42
ENSG00000246203	19	31	17	15	16	13	20	25
ENSG00000175984	59	36	57	28	15	29	96	28
ENSG00000143127	172	115	372	222	11	19	11	5
ENSG00000143549	10178	8535	6002	4727	8918	8787	9609	4825
ENSG00000233337	1	3	1	0	2	1	0	1
ENSG00000088035	276	190	187	108	139	76	153	64
ENSG00000223804	41	101	21	18	17	53	74	95
ENSG00000232671	0	2	1	3	0	4	1	1
ENSG00000163354	0	0	1	4	0	1	3	6
ENSG00000024526	513	452	77	42	113	64	84	13
ENSG00000236480	34	26	21	22	41	16	52	31
ENSG00000225603	1	1	4	7	5	4	5	1
ENSG00000273136	1216	1059	496	342	861	781	1556	552
ENSG00000162825	271	244	154	112	198	194	246	112
ENSG00000198019	0	0	1	3	0	0	3	0
ENSG00000225279	2	1	5	3	1	0	10	10
ENSG00000237976	0	5	2	1	0	3	6	4
ENSG00000281571	17	36	25	18	6	10	31	40
ENSG00000117262	774	554	500	336	628	482	617	291
ENSG00000163263	0	0	0	1	2	1	0	0
ENSG00000274265	64	131	63	62	31	96	127	187
ENSG00000143624	1647	1078	1320	841	827	566	1660	828
ENSG00000253831	1	2	5	0	1	1	1	0
ENSG00000223345	4	12	8	5	2	10	4	3
ENSG00000270629	1616	1292	1221	734	882	909	2608	1024
ENSG00000137947	550	353	314	281	403	291	515	254
ENSG00000233328	12	20	11	2	13	14	8	35
ENSG00000231700	2	2	7	1	1	0	2	3
ENSG00000211451	5	10	3	5	6	2	6	2
ENSG00000117586	254	336	199	154	436	608	1538	857
ENSG00000239887	3	6	43	21	9	8	176	129
ENSG00000014914	235	250	233	233	128	161	300	319
ENSG00000243960	0	0	2	0	1	1	1	2
ENSG00000162728	1	0	2	3	0	0	8	7
ENSG00000223612	262	398	333	285	331	448	397	230
ENSG00000184371	742	558	1123	774	500	405	558	379
ENSG00000242943	0	0	1	0	0	0	3	6
ENSG00000232499	52	35	31	15	32	23	17	16
ENSG00000143375	4	0	8	4	2	0	20	37
ENSG00000271425	806	716	576	302	444	574	1133	592
ENSG00000232995	3	5	4	2	0	1	2	0
ENSG00000143569	3846	2854	3882	2698	2449	2030	5065	2802
ENSG00000230832	9	2	2	3	3	3	2	2
ENSG00000177173	3	0	1	4	4	0	4	2
ENSG00000277406	446	479	400	322	592	618	713	377
ENSG00000162729	600	408	622	438	1105	812	689	482
ENSG00000143158	481	753	461	483	669	1176	546	701
ENSG00000271092	2	10	2	1	3	1	1	0
ENSG00000230364	0	1	3	0	2	1	0	0
ENSG00000276118	0	0	2	0	2	1	0	2
ENSG00000287607	0	0	2	0	2	1	0	2
ENSG00000117281	1	2	0	0	2	3	0	2
ENSG00000000460	115	100	89	33	53	52	93	28
ENSG00000188859	3	4	2	1	1	2	0	2
ENSG00000264522	687	494	659	374	416	341	994	374
ENSG00000275075	0	0	2	0	2	1	0	2
ENSG00000135862	16048	11271	17601	9865	7278	5839	13832	5525
ENSG00000232952	1	0	4	3	1	0	3	0
ENSG00000158473	0	0	1	1	6	2	0	1
ENSG00000285922	1	3	5	0	0	1	2	0
ENSG00000163191	6283	9211	4268	5236	4922	7728	9986	16728
ENSG00000215853	0	0	3	3	0	0	1276	790
ENSG00000143198	1687	2227	1071	1151	1448	1727	2332	2789
ENSG00000143318	3	6	3	3	0	6	0	1
ENSG00000162736	3209	2303	3144	2227	2758	2059	3787	2272
ENSG00000135823	913	870	960	692	577	595	1195	582
ENSG00000143621	4715	3334	2453	1803	3536	2452	3936	2140
ENSG00000143155	1287	1257	892	771	978	875	1492	590
ENSG00000143156	353	254	188	131	304	205	321	123
ENSG00000198771	21	6	10	9	8	7	11	5
ENSG00000213064	541	443	823	458	486	550	664	536
ENSG00000143179	971	933	785	571	1474	1514	1299	956
ENSG00000260360	0	0	0	2	1	0	1	0
ENSG00000143315	419	329	354	214	289	230	238	112
ENSG00000116199	1282	1729	2151	1501	888	1784	1901	1242
ENSG00000007933	63	51	37	24	10	8	1	0
ENSG00000116260	23683	16146	19145	11174	22661	14375	20446	11048
ENSG00000117475	738	600	586	359	820	675	805	311
ENSG00000272931	0	2	4	1	0	2	4	0
ENSG00000143190	253	186	386	196	75	117	410	276
ENSG00000213062	0	2	5	1	4	3	1	1
ENSG00000234998	5	7	3	1	1	6	1	1
ENSG00000159348	1602	1280	1381	1190	2273	1917	1967	1331
ENSG00000075945	973	645	837	423	793	481	899	332
ENSG00000162779	1	1	0	0	0	2	0	0
ENSG00000122432	2	6	1	3	2	2	1	0
ENSG00000224468	8	3	0	0	0	2	0	0
ENSG00000272419	26	30	55	48	22	33	57	56
ENSG00000092607	0	0	2	0	1	0	18	6
ENSG00000227741	3	1	0	0	0	0	3	4
ENSG00000269887	1	5	3	7	3	2	2	1
ENSG00000235082	146	280	160	203	114	265	213	201
ENSG00000236364	1	1	0	0	1	0	0	1
ENSG00000122218	6703	4558	6990	3932	5340	3692	7206	2872
ENSG00000275767	1	1	0	0	0	3	5	2
ENSG00000047410	1600	1238	2248	983	745	623	1905	746
ENSG00000018625	11	8	0	0	0	1	15	7
ENSG00000171806	91	105	67	57	37	50	75	51
ENSG00000224261	0	6	0	1	2	1	1	2
ENSG00000203739	8	31	14	16	10	18	6	22
ENSG00000254154	1	1	3	0	0	1	0	0
ENSG00000162694	816	805	861	607	695	651	730	405
ENSG00000132716	601	514	443	381	362	359	815	678
ENSG00000183853	4715	3634	4112	2570	2191	2212	2793	1545
ENSG00000143401	2430	1558	1137	606	1023	838	1471	487
ENSG00000215835	47	28	25	17	29	15	32	7
ENSG00000118197	246	229	241	173	239	193	270	113
ENSG00000135842	3743	2301	1753	980	681	508	2374	759
ENSG00000242193	12	49	16	23	29	47	21	21
ENSG00000077152	345	297	98	74	163	156	114	78
ENSG00000143164	1874	1810	1499	1032	1160	1307	2814	1269
ENSG00000133048	1	0	142	96	17	12	3	6
ENSG00000121454	5	0	5	2	3	5	1	4
ENSG00000126070	350	258	292	153	282	273	360	163
ENSG00000275140	80	88	54	65	81	99	108	42
ENSG00000163157	3	7	1	5	2	0	3	1
ENSG00000117036	562	437	609	386	405	421	859	328
ENSG00000058085	116	118	196	139	144	130	158	110
ENSG00000287978	0	4	0	4	1	2	0	6
ENSG00000183155	162	314	162	169	134	221	197	209
ENSG00000117533	252	369	341	245	168	255	311	206
ENSG00000116815	200	225	194	139	95	137	243	157
ENSG00000116741	289	287	109	92	145	130	32	5
ENSG00000122482	708	690	768	340	411	454	624	220
ENSG00000215861	138	99	167	175	152	210	296	154
ENSG00000123843	10	1	14	0	13	0	21	1
ENSG00000131788	1150	983	929	606	959	932	1097	549
ENSG00000233771	1	1	0	3	0	0	1	1
ENSG00000171786	1	1	2	4	1	2	0	2
ENSG00000163485	14	16	43	21	29	35	22	18
ENSG00000123838	2	1	2	0	0	1	4	5
ENSG00000000971	376	242	2844	1338	614	400	1544	554
ENSG00000233626	0	0	0	1	3	3	0	1
ENSG00000185495	5	15	10	4	2	2	5	4
ENSG00000118200	1244	1040	1443	719	799	757	1922	563
ENSG00000143228	558	359	65	28	90	48	44	24
ENSG00000174514	0	3	0	1	4	5	2	2
ENSG00000143178	5	4	15	10	9	12	17	13
ENSG00000162409	119	103	154	104	34	34	145	58
ENSG00000224837	143	225	112	116	81	122	116	99
ENSG00000272205	0	1	1	0	0	0	2	0
ENSG00000135824	0	0	0	2	1	0	0	1
ENSG00000000457	123	95	122	67	112	101	188	83
ENSG00000143507	186	201	154	134	234	236	340	184
ENSG00000198483	98	89	63	84	84	104	35	14
ENSG00000143367	917	703	1098	777	368	371	2947	1257
ENSG00000232527	35	60	50	51	17	112	52	177
ENSG00000229291	0	2	1	1	0	1	2	3
ENSG00000197959	14	16	6	6	3	2	4	3
ENSG00000133063	0	0	1	0	1	0	0	7
ENSG00000157064	146	194	114	151	123	258	97	116
ENSG00000203666	113	174	87	83	60	89	62	46
ENSG00000226015	10	11	10	7	5	4	18	6
ENSG00000059588	348	298	281	141	180	124	277	119
ENSG00000265972	3877	2895	5662	3596	3561	2681	13240	5702
ENSG00000143162	1058	1208	1290	1120	1893	2471	1500	953
ENSG00000237379	0	2	1	0	0	1	1	0
ENSG00000275131	584	435	489	287	528	478	537	200
ENSG00000117153	763	640	583	438	538	511	1029	435
ENSG00000131779	377	403	342	343	385	380	564	446
ENSG00000228288	17	34	38	47	15	36	46	90
ENSG00000162704	5376	8148	4294	4398	3631	6276	5741	4748
ENSG00000143653	1809	1509	1402	1126	1387	1188	2575	1210
ENSG00000135837	475	393	612	285	260	247	462	212
ENSG00000117595	22	18	41	16	10	4	4	4
ENSG00000158711	737	656	922	524	395	598	706	335
ENSG00000234975	28	83	10	48	25	55	17	95
ENSG00000163444	745	1817	734	895	437	1192	725	1131
ENSG00000162851	495	394	371	248	439	294	485	218
ENSG00000143353	214	200	154	140	95	131	316	170
ENSG00000197965	3361	3195	4465	3241	5523	6615	3697	2426
ENSG00000143493	788	580	494	342	478	366	693	246
ENSG00000230777	0	0	1	0	0	0	1	2
ENSG00000179397	2	11	10	6	1	3	6	3
ENSG00000117592	7145	6573	3046	3072	7906	7386	9041	6990
ENSG00000152904	339	444	287	315	201	341	390	410
ENSG00000186197	1	9	1	0	9	13	1	0
ENSG00000094963	3	4	35	20	0	1	0	0
ENSG00000228606	4	3	6	3	0	4	3	1
ENSG00000226565	7	7	15	4	7	14	10	1
ENSG00000159176	9389	11789	8017	8521	12577	18232	9595	9848
ENSG00000143199	2	4	2	0	1	2	0	2
ENSG00000236523	0	0	0	1	1	0	0	1
ENSG00000117479	153	123	287	160	223	239	97	33
ENSG00000092978	289	236	251	160	197	167	314	107
ENSG00000143499	512	693	448	437	494	753	2593	1654
ENSG00000243155	5	6	4	2	8	2	1	7
ENSG00000188404	1	1	2	0	0	0	1	0
ENSG00000143196	3	2	6	3	5	0	1	1
ENSG00000238005	3	0	4	1	2	2	0	2
ENSG00000116574	21	59	84	71	27	54	159	90
ENSG00000186283	634	681	426	415	448	589	606	520
ENSG00000159346	1285	2393	1622	1626	1651	3198	2031	2394
ENSG00000121481	460	470	308	242	293	413	409	202
ENSG00000117139	2226	1604	2430	1431	1221	963	3563	1519
ENSG00000143248	678	616	1247	819	55	88	75	41
ENSG00000230623	7	27	0	0	0	4	0	0
ENSG00000162814	11	14	11	5	6	3	17	2
ENSG00000231768	8	14	13	7	4	3	8	6
ENSG00000116132	4957	4606	4849	2988	1537	1983	3771	1826
ENSG00000116679	1105	947	1253	831	1222	1125	1904	828
ENSG00000162706	0	0	1	0	0	0	3	13
ENSG00000253326	0	2	2	2	1	0	1	0
ENSG00000235449	0	5	3	0	1	2	1	4
ENSG00000272755	5	7	4	7	6	16	4	20
ENSG00000152092	0	0	1	2	0	0	2	1
ENSG00000215149	0	1	0	0	0	0	1	1
ENSG00000225920	2	0	0	0	0	4	1	1
ENSG00000143476	491	299	247	118	210	163	256	94
ENSG00000121486	509	319	454	248	412	278	616	169
ENSG00000117594	55	45	100	83	511	368	5	0
ENSG00000214837	1	5	4	0	0	2	1	0
ENSG00000224834	2	0	0	1	0	0	0	1
ENSG00000057252	1078	735	916	537	913	627	962	250
ENSG00000272906	0	1	0	1	1	1	0	1
ENSG00000123685	10	31	10	11	23	49	1	2
ENSG00000162852	791	734	807	557	662	786	975	304
ENSG00000273004	1	3	1	1	2	0	2	0
ENSG00000143842	269	234	247	161	113	129	645	446
ENSG00000237409	0	0	3	1	0	0	0	1
ENSG00000116962	2828	1879	2447	1337	1269	1001	2465	1050
ENSG00000275585	3	1	1	0	0	0	0	0
ENSG00000232679	5	21	0	0	10	37	1	8
ENSG00000159388	319	363	378	356	133	198	578	519
ENSG00000220749	121	323	114	148	80	249	78	248
ENSG00000236136	0	2	2	0	4	1	0	0
ENSG00000154380	6525	5207	5398	2830	2851	2877	8150	3346
ENSG00000181450	14	13	16	14	9	5	11	8
ENSG00000223519	0	2	1	2	0	1	0	0
ENSG00000120333	339	464	246	234	233	367	410	318
ENSG00000264343	49	29	44	45	141	187	77	82
ENSG00000228247	2121	1859	878	799	1492	1195	2214	1241
ENSG00000143355	0	0	2	1	0	0	376	166
ENSG00000272645	12	11	14	10	1	3	8	20
ENSG00000117597	699	485	681	466	622	501	750	220
ENSG00000121644	1291	1918	1430	1142	712	1264	1483	864
ENSG00000158715	77	93	47	55	86	86	57	87
ENSG00000143195	1	2	2	0	0	0	1	1
ENSG00000162849	1029	694	733	456	618	535	494	180
ENSG00000224536	4	5	5	6	1	0	2	8
ENSG00000233396	8	27	8	14	0	7	17	21
ENSG00000273416	1	1	4	3	2	8	10	1
ENSG00000236021	0	2	3	4	1	2	0	1
ENSG00000067533	519	506	370	265	453	402	441	193
ENSG00000133055	0	0	4	1	0	1	0	3
ENSG00000116209	5316	4932	5432	4827	6608	6193	7786	4337
ENSG00000276563	1	0	0	0	0	2	1	0
ENSG00000271811	3	4	0	0	0	1	0	0
ENSG00000143643	398	287	339	244	300	254	269	121
ENSG00000116161	1296	1151	824	647	1003	908	1720	788
ENSG00000143847	17	31	36	28	12	33	50	68
ENSG00000223745	8	3	2	1	1	5	2	7
ENSG00000260698	1	1	0	0	0	0	1	1
ENSG00000067704	2557	1894	2769	1734	1847	1360	3281	935
ENSG00000077157	152	128	253	136	182	233	283	212
ENSG00000152104	2744	1891	3027	1861	1550	1555	3654	1725
ENSG00000162909	17067	11527	13695	8431	15751	11061	15665	6165
ENSG00000117650	522	380	68	34	99	91	89	23
ENSG00000203724	45	117	36	56	28	60	77	148
ENSG00000158764	0	0	0	2	0	0	6	29
ENSG00000260855	0	0	4	1	0	0	2	0
ENSG00000188783	411	316	2490	1874	288	246	2861	1989
ENSG00000284188	0	2	1	1	0	0	0	0
ENSG00000168118	523	979	568	569	438	960	565	551
ENSG00000181101	0	3	2	0	1	1	2	1
ENSG00000173726	2317	3360	2598	2087	1969	3084	2532	1441
ENSG00000232883	0	3	0	1	0	0	2	4
ENSG00000228110	19	20	14	11	12	17	20	10
ENSG00000224687	17	23	13	17	6	17	19	11
ENSG00000152382	226	165	140	96	161	133	205	103
ENSG00000143839	1	4	0	0	190	142	5	0
ENSG00000227193	0	1	1	0	0	2	1	0
ENSG00000232134	0	6	1	1	1	1	0	5
ENSG00000173409	419	452	341	325	368	428	547	388
ENSG00000232480	0	0	1	1	1	0	0	1
ENSG00000143514	1130	852	1404	792	754	547	1939	692
ENSG00000143469	4	1	5	3	11	23	0	0
ENSG00000135829	3776	2545	3314	1777	2259	1388	3369	1128
ENSG00000134717	1066	1423	845	772	545	853	1140	933
ENSG00000116668	67	71	72	30	44	34	68	24
ENSG00000188610	61	89	34	33	23	42	53	40
ENSG00000143756	991	921	856	579	684	785	1299	518
ENSG00000143702	2812	2025	3600	1840	1987	1683	2889	941
ENSG00000232341	0	3	0	0	1	0	0	1
ENSG00000236792	1	3	0	4	1	0	3	0
ENSG00000185860	143	130	246	193	2	3	107	61
ENSG00000232860	5	4	9	7	3	1	5	1
ENSG00000143207	771	745	622	564	549	531	1268	692
ENSG00000122176	2776	2357	5590	4161	1897	1635	2985	1681
ENSG00000213036	55	98	58	67	58	99	80	97
ENSG00000240021	0	1	1	0	1	1	3	2
ENSG00000236230	1	1	0	1	0	0	0	1
ENSG00000026751	0	3	4	6	0	1	18	4
ENSG00000150681	1	0	0	0	7	16	0	0
ENSG00000116906	1100	1210	723	641	690	839	1055	510
ENSG00000092969	1414	922	912	460	658	457	1173	298
ENSG00000163545	110	109	134	97	195	189	103	69
ENSG00000157181	272	224	296	159	269	265	360	103
ENSG00000143153	892	639	682	370	643	502	1869	689
ENSG00000076258	33	27	52	33	11	6	58	19
ENSG00000231084	9	14	5	2	1	4	1	6
ENSG00000117697	499	590	319	290	249	357	436	250
ENSG00000197067	0	0	0	1	0	1	7	0
ENSG00000143641	6978	5054	6810	4222	4925	3860	4469	2188
ENSG00000010932	5	5	0	0	2	2	5	5
ENSG00000282849	2	2	0	5	2	3	0	3
ENSG00000010072	273	202	175	135	210	148	287	93
ENSG00000135766	228	254	254	153	131	153	440	96
ENSG00000215817	80	95	79	40	50	39	92	62
ENSG00000213051	2	3	1	0	1	1	2	0
ENSG00000143816	21	25	27	28	11	31	20	10
ENSG00000168243	7	14	3	3	10	26	1	1
ENSG00000213057	1	0	2	1	0	0	0	0
ENSG00000116183	278	211	535	340	18	16	280	97
ENSG00000232194	0	3	0	0	0	0	2	1
ENSG00000237980	1	0	1	0	0	1	0	0
ENSG00000170382	1	2	4	2	0	0	5	4
ENSG00000066027	687	702	622	471	459	528	828	460
ENSG00000162733	6766	4500	7397	3953	3842	3823	10829	3527
ENSG00000117477	20	22	9	8	6	8	13	2
ENSG00000173728	1	0	0	1	0	0	2	0
ENSG00000094975	752	746	841	508	999	1149	719	197
ENSG00000162772	304	324	303	270	134	139	388	239
ENSG00000135828	197	156	219	118	108	60	323	80
ENSG00000076356	630	414	1082	720	192	138	1076	526
ENSG00000185523	2	3	1	1	0	0	0	0
ENSG00000116711	630	378	1003	579	933	571	623	195
ENSG00000231684	1	3	0	0	0	0	0	1
ENSG00000285665	6	3	5	7	14	8	9	4
ENSG00000273384	1	1	0	1	0	2	0	0
ENSG00000143845	10	22	57	78	171	327	46	88
ENSG00000069812	0	0	1	0	1	1	2	0
ENSG00000157060	0	2	0	2	0	0	1	5
ENSG00000236439	17	73	22	39	20	45	14	113
ENSG00000274886	0	1	2	1	0	1	0	0
ENSG00000116698	1173	1313	1207	832	681	894	1254	814
ENSG00000162813	573	405	322	215	403	293	449	203
ENSG00000231871	1	4	0	0	0	2	1	1
ENSG00000123684	1028	1207	1423	822	753	1100	898	504
ENSG00000117707	4	4	5	0	1	4	3	2
ENSG00000225338	1	1	1	3	3	1	1	3
ENSG00000230630	94	169	52	45	27	95	8	18
ENSG00000225171	0	2	0	0	1	6	7	1
ENSG00000235386	288	266	148	178	132	156	93	148
ENSG00000123836	247	157	219	143	81	74	443	130
ENSG00000117691	341	1085	496	769	488	1369	564	1228
ENSG00000118873	1454	933	1588	821	1144	830	1567	498
ENSG00000230739	3	1	2	0	0	0	0	0
ENSG00000198468	23	27	14	16	6	23	8	30
ENSG00000284299	1	1	5	1	2	0	4	1
ENSG00000203705	160	235	120	126	100	160	165	120
ENSG00000224040	1	1	0	1	0	1	0	1
ENSG00000279838	0	1	5	2	0	1	0	1
ENSG00000081237	2	0	1	0	2	2	2	2
ENSG00000008118	18	18	4	2	29	34	0	0
ENSG00000171161	362	517	407	314	281	400	330	395
ENSG00000117143	3433	2776	2573	1834	3718	2822	5346	1767
ENSG00000152332	1806	1973	2295	1290	1462	2352	1976	1066
ENSG00000273062	2	2	2	6	0	3	11	1
ENSG00000162757	66	52	45	34	45	43	27	39
ENSG00000196878	216	150	201	110	134	97	113	110
ENSG00000133059	857	671	952	590	573	563	1126	623
ENSG00000260805	15	17	8	7	5	12	9	13
ENSG00000203721	2	1	4	0	0	8	1	1
ENSG00000074964	1156	1009	823	565	210	238	1071	789
ENSG00000116918	601	475	471	298	488	428	810	250
ENSG00000285053	8	9	9	5	4	10	12	3
ENSG00000274020	12	35	20	30	7	29	33	57
ENSG00000231767	6	19	3	7	3	13	5	20
ENSG00000198929	0	0	14	9	3	1	48	18
ENSG00000227579	2	1	0	0	1	1	0	0
ENSG00000176393	2454	1812	1624	1218	2314	1577	3320	2107
ENSG00000174606	363	363	330	243	231	252	353	151
ENSG00000235750	32	45	45	36	26	51	5	8
ENSG00000284376	1	11	2	0	1	4	3	3
ENSG00000123689	132	213	44	51	36	93	28	50
ENSG00000288007	0	0	3	5	1	4	7	6
ENSG00000223396	10	12	3	3	8	8	0	3
ENSG00000116903	382	262	378	210	359	224	379	129
ENSG00000143333	10	7	63	38	6	5	217	219
ENSG00000198626	1	0	3	0	1	0	1	5
ENSG00000271746	0	3	1	1	1	0	3	3
ENSG00000151414	5659	6257	7496	4548	4693	6201	16778	5643
ENSG00000177614	5	1	3	0	6	1	1	0
ENSG00000183831	1	1	0	0	1	0	0	0
ENSG00000143858	3	0	1	0	1	1	1	4
ENSG00000197472	3	2	0	1	5	1	0	0
ENSG00000234004	0	3	1	1	0	0	0	2
ENSG00000136643	797	738	697	433	564	581	821	322
ENSG00000218283	760	718	588	473	450	455	942	367
ENSG00000176855	7	2	5	5	3	2	44	51
ENSG00000133069	56	79	52	72	47	88	43	56
ENSG00000162877	1	0	3	1	0	0	0	0
ENSG00000261504	0	0	1	0	2	1	0	2
ENSG00000069248	1215	761	1039	602	686	423	1511	498
ENSG00000117791	312	209	220	143	132	82	311	152
ENSG00000117724	687	792	188	99	113	120	128	53
ENSG00000226986	86	160	64	95	86	143	75	148
ENSG00000086619	78	52	79	43	122	121	46	27
ENSG00000090104	0	0	0	0	1	3	0	1
ENSG00000198700	1948	1414	1386	853	1100	841	1780	799
